0.00754900296093,0.00739604033412
0.000168905796703,0.0
0.000214150366085,0.0123160725193
0.000391401077961,1.11022302463e-16
0.00997936863907,0.0
0.00756380772889,0.0147724077228
0.0100631059523,0.0
0.000151913451758,0.0
0.0075296603371,0.0
0.000188686328506,0.0123160725193
0.0100578456682,0.00986467206101
0.000138755517115,0.00985728460782
0.0100829396889,0.0123209888751
0.012459500699,0.0123160725193
0.00754171244825,0.0
0.000168442906558,0.00985728460782
0.000185852404333,0.0
0.000159427754129,0.0
0.000181988140771,0.0
0.000261202943775,0.0
0.000209395026117,0.0
0.000201022561251,0.00739604033412
0.0125127477299,0.0
0.00757412992127,0.0
0.000137370400776,0.0
0.000206644999144,0.0
0.000328800967153,0.0
0.00761006048398,0.00739604033412
0.000158079196789,0.0
0.000185588369039,0.00986467206101
0.000145292439263,0.0
0.000194800315318,0.00739604033412
0.000214366978734,0.0
0.000139978369844,0.0
0.000201249246705,0.0
0.0100448684099,5.55111512313e-16
0.000142428300475,1.11022302463e-16
0.00754540464197,0.0
0.0125281588382,0.0123209888751
0.000184862817428,0.0
0.000164926227343,0.00985728460782
0.000157507687105,0.0
0.000258849790391,1.11022302463e-16
0.000167739602942,0.0
0.000180430823409,0.00739604033412
0.00762153685138,0.0
0.000384440972096,0.0
0.000249440065832,0.0
0.0149359765153,0.0
0.00024053261473,0.0
