75490.0296093,73960.4033412
1689.05796703,0.0
2141.50366085,123160.725193
3914.01077961,1.11022302463e-09
99793.6863907,0.0
75638.0772889,147724.077228
100631.059523,0.0
1519.13451758,0.0
75296.603371,0.0
1886.86328506,123160.725193
100578.456682,98646.7206101
1387.55517115,98572.8460782
100829.396889,123209.888751
124595.00699,123160.725193
75417.1244825,0.0
1684.42906558,98572.8460782
1858.52404333,0.0
1594.27754129,0.0
1819.88140771,0.0
2612.02943775,0.0
2093.95026117,0.0
2010.22561251,73960.4033412
125127.477299,0.0
75741.2992127,0.0
1373.70400776,0.0
2066.44999144,0.0
3288.00967153,0.0
76100.6048398,73960.4033412
1580.79196789,0.0
1855.88369039,98646.7206101
1452.92439263,0.0
1948.00315318,73960.4033412
2143.66978734,0.0
1399.78369844,0.0
2012.49246705,0.0
100448.684099,5.55111512313e-09
1424.28300475,1.11022302463e-09
75454.0464197,0.0
125281.588382,123209.888751
1848.62817428,0.0
1649.26227343,98572.8460782
1575.07687105,0.0
2588.49790391,1.11022302463e-09
1677.39602942,0.0
1804.30823409,73960.4033412
76215.3685138,0.0
3844.40972096,0.0
2494.40065832,0.0
149359.765153,0.0
2405.3261473,0.0
